spotify_track_uri,master_metadata_track_name,master_metadata_album_artist_name,duration_ms,song_popularity,release_date,is_explicit
spotify:track:2r61Sd2MWPew73BztPr15q,ICY - Inst.,ITZY,191142,26,2021-09-24,False
spotify:track:2r6DdaSbkbwoPzuK6NjLPn,Can't Be Tamed,Miley Cyrus,168213,62,2010-01-01,False
spotify:track:2r6GY6NZzJIb2Dgdp5eQ43,Velha e Louca,Mallu Magalhães,165960,0,2013-10-01,False
spotify:track:2r6c1Pagm9oZARgqwXRO2T,Secrets,Sunset Session,365766,0,2011-01-19,False
spotify:track:2r7JYb8F8IrS5n9RO1jPPo,Total Zombie,Day Wave,255505,0,2015-07-17,False
spotify:track:2r7LlhvnsKN6W1LGdNtZbt,Marion,Beacon,270669,0,2017-04-28,False
spotify:track:2r7VBfBV1MnBQDtaPD39Gp,Love Is Blind,Låpsley,250083,0,2016-01-19,False
spotify:track:2r8nNGFJf1h7Y870ifiABH,Girls Like (8 Bit Version),8 Bit Universe,196089,0,2016-03-20,False
spotify:track:2r9homVqy3ntb7iOoROL88,TKM,Gepe,189500,49,2015-08-10,False
spotify:track:2rBE3mzVwbl0MvEgoGKcp0,Who Would've Thought,VYLW,436729,2,2018-03-20,False
spotify:track:2rCMoURXCJcDyBbjsBIrTf,T,Silica Gel,64724,27,2023-08-19,False
spotify:track:2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra,195053,70,2021-04-16,False
spotify:track:2rCj7bg0vSwwmN1mPz63V8,Tell Me,Wonder Girls,216893,0,2018-10-26,False
spotify:track:2rDrdc9O4bJqjWvsaoRNfe,"Concerto in A Minor for Piano and Orchestra, Op. 16: II. Adagio",Edvard Grieg,420026,0,2015-02-10,False
spotify:track:2rDwdvBma1O1eLzo29p2cr,Whataya Want from Me,Adam Lambert,227320,62,2009-11-23,False
spotify:track:2rG9eUXHZStfhncJCw1Ggi,Our Nature,Savoir Adore,245640,0,2012,False
spotify:track:2rItUERqbc1f7yKTYbXBkV,"Piano Sonata No. 32 in C Minor, Op. 111 : 2. Arietta (Adagio molto semplice e cantabile)",Ludwig van Beethoven,789240,0,2015-02-10,False
spotify:track:2rJhUjRqwxDkaiyW0wIzu2,Multiply,Samy Wats,186352,4,2017-05-12,True
spotify:track:2rLx7pSMIeZrKLObQC3At5,Diamonds,RHYMESTER,288973,33,2017-09-06,False
spotify:track:2rMAtCaTj16NptyVfEIeAC,Cash Shit (feat. DaBaby),Megan Thee Stallion,192539,65,2019-05-17,True
spotify:track:2rN51xbGi6n0kB72PBwQQT,Lighthouse,G.R.L.,216186,43,2015-01-15,False
spotify:track:2rO3bPlWQV74OgzTKAx9Rd,安眠曲,庸俗救星Vulgar Savior,225653,40,2021-11-29,False
spotify:track:2rOuCpkWsioxg8QNPMX9lB,Free (feat. Emeli Sandé),Rudimental,216101,54,2013-04-26,False
spotify:track:2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,207333,21,2018-11-03,True
spotify:track:2rPtGpmfYeGQ0S9s3otPH9,Pan's Labyrinth Lullaby,Javier Navarrete,112266,0,2006-12-19,False
spotify:track:2rPw8mIZPu987REVeDbrjt,Dangerous (feat. Joywave),Big Data,280426,0,2014-06-03,False
spotify:track:2rQtFaRbRd8pAKkVngZ96Y,Llorando Se Fue,Los Kjarkas,250462,42,1990-06-10,False
spotify:track:2rRUtq2YjnRKdlAewFmpuq,What We Make It,Maudlin Strangers,250000,20,2017-10-06,False
spotify:track:2rT0ttvhYFtBPbtj6MWkHm,Their Song,Blurred,150179,0,2017-02-24,False
spotify:track:2rVXC5eACK7GmfB2xdmeXo,Away from You,Pleaser,224512,42,2021-02-12,False
spotify:track:2rVspPHzTJsSQxrSJsjRVF,Tonite,Twista,196085,13,2019-03-09,False
spotify:track:2rY4MnUw5ZleoF7UStkL8U,Bonito Intro,Kero Kero Bonito,50197,25,2014-08-25,False
spotify:track:2rYo8S1hlnyx7aH9h87So2,This Style,SHY FX,334129,38,1995-06-14,False
spotify:track:2rYyq0b3XWwmWl0k727OVG,Nuh Ready Nuh Ready (feat. PARTYNEXTDOOR),Calvin Harris,184172,39,2018-02-08,True
spotify:track:2rbfCOgXMPoBLBrK2wLX5K,Chocolate,DAY6,196285,43,2018-11-08,False
spotify:track:2rbsEUWhJoC1fwTFihoOWI,Turn to Stone,Electric Light Orchestra,229093,0,1977,False
spotify:track:2rd4FH1cSaWGc0ZiUaMbX9,Lover Boy,Phum Viphurit,236727,58,2018-03-22,False
spotify:track:2rdH7BXiRjH4X4vkuC16wh,Elastic Hearts,Reality Club,275915,50,2017-08-19,False
spotify:track:2reabcuJI77J5lg7JJovtp,Overdose,Royal Tongues,202770,15,2016-08-19,False
spotify:track:2renBQKATbkVYjfSuvYWw8,What's Left Of Me,Nick Lachey,244840,29,2006-02-21,False
spotify:track:2rgFuDXJNLJGyqXBULu0gt,The Best Part,Young Mister,201519,0,2016-06-24,False
spotify:track:2rhntAc77IbhAxXYUTKljG,Spice,Magic City Hippies,83026,29,2019-08-16,False
spotify:track:2rj5XqPLceqhzK65BMdpu6,You Know How It Is,Kero Kero Bonito,134142,39,2018-02-20,False
spotify:track:2rkrtT3Afg2JUETPCoyLuo,Wretchrospective (feat. Vis),Wretch 32,244072,5,2012-11-05,False
spotify:track:2rl1u7MuiWyUn6H0lAZ2R7,Love Can Be So Hard,Disclosure,246973,0,2018-08-22,False
spotify:track:2rmq49FcJ4U3wh1Z7C9UxE,IV. Sweatpants,Childish Gambino,180680,0,2013-01-01,True
spotify:track:2rn48d6ACa5rpLLnnowNQ0,Un anno d'amore,Mina,193440,52,2009,False
spotify:track:2rnRLFQSd9Kp7crIKUxMy5,1 On 1,Leven Kali,275826,35,2019-05-10,True
spotify:track:2rnUOiKJQv6jkDItFuUS7S,Bitter,Wylder,186524,0,2016-04-08,False
spotify:track:2ro7C9SAg54fL7ribZOt1j,A Summer Song,Conner Youngblood,349500,23,2012-04-12,False
spotify:track:2rpbbxk3EtstH1flOZcvVd,Churches,flipturn,269366,45,2018-02-23,False
spotify:track:2rqbmthQPeTZNUW6FGmTD5,"Feet, Don't Fail Me Now",NEEDTOBREATHE,224973,33,2014-04-17,False
spotify:track:2rqhZakHaJKvSDeSrtRpV8,Gasoline,Two Door Cinema Club,219773,0,2016-10-14,False
spotify:track:2rrq3SGYxk90xLx5fMmPhZ,I Must Apologise,PinkPantheress,108373,74,2021-10-15,False
spotify:track:2rtDHB2fSisS34D0ArWg06,Suburban War,Arcade Fire,285133,39,2010-08-02,False
spotify:track:2ruEGvPB4jLxJHNRCzxtwA,Don't Say It's Over,Vacation Manor,312832,0,2018-09-28,False
spotify:track:2rvbyUv63fDLHQMiBlLcAq,"Goldberg-Variationen, BWV 988: Aria",Johann Sebastian Bach,109626,0,2016-08-26,False
spotify:track:2rwewa4alXBTiwbjaBYL1U,Sleep White Noise,Lakshmi Roo,167861,42,2019-10-30,False
spotify:track:2rx09X11mMSHv7Csvz0jnA,Pity Party,The Steam Donkeys,147306,0,1998-06-01,False
spotify:track:2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,193200,82,2018-06-01,False
spotify:track:2s0UNcumDtAj7rKPZ4zjeO,Karma,달의하루,271897,44,2020-03-20,False
spotify:track:2s1RP9MWDulusjf0hgOkhm,Sequência dos Bailes Funk,DJ VM 22,132053,6,2022-10-24,False
spotify:track:2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,216120,72,2015-05-04,False
spotify:track:2s2GvBPlwLVwSdLhbRmY5U,Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler,579093,0,2012-12-18,False
spotify:track:2s2PGt2yeQly8auhPuHGIn,"Young, Dumb, Stupid",NMIXX,190786,0,2023-03-12,False
spotify:track:2s3IRwdj2VpNUceUURHAmc,Speak Think,Cheers Elephant,222588,2,2015-04-07,False
spotify:track:2s3hEuR8QLzghE2hrKaKOP,Sweetie,cute girls doing cute things,174757,11,2017-08-04,False
spotify:track:2s5B2qJSK8kbFyFRiRq06b,Hotel Ceiling,Rixton,190706,50,2014-01-01,False
spotify:track:2s5Clnj3dozTCFwokaMOOA,Palpite Infeliz,João Gilberto,233000,0,2018-08-24,False
spotify:track:2s5j2PTrKA08NUnyUJDgiG,Bombay,El Guincho,219280,0,2010-09-13,False
spotify:track:2s6d8esLHUKwdytZAueb7C,Aerofônio,AbJo,176842,0,2016-08-01,False
spotify:track:2s7i0galFxfq8dtjWg4Ezz,We the People - 8 Bit Version,8 Bit Universe,173845,0,2016-12-20,False
spotify:track:2s8bz3IQ5ncGlP1e5fIvOO,Get A Life,Lil Wayne,192333,24,2009-01-01,True
spotify:track:2s9C5THb9llwyVXtjveV4E,Firefly,Mura Masa,228000,56,2015-04-10,False
spotify:track:2sBKLT7bFa38yVAYxYltUX,Dance with Me,beabadoobee,234282,62,2018-12-07,False
spotify:track:2sBR4bPZoFmvZzpz1O8NlJ,夏色のナンシー,Yu Hayami,189533,43,1983-08-21,False
spotify:track:2sBS8mOQGbEKgYksm1hRvm,Back to the Ordinary,Kid Astray,190411,12,2014-12-15,False
spotify:track:2sBaGOvoj7Cyaxc8qZJeL3,City Sleeps,Wun Two,108607,34,2014-12-19,False
spotify:track:2sC2P3BN0IXujNaaSyDmtP,Blank Space,Taylor Swift,231826,50,2014-10-27,False
spotify:track:2sCSITKezB2fL38FeiejmD,In The Morning (In The Evening),Twin Peaks,150127,7,2015-05-19,False
spotify:track:2sEzrlqzlV8Pv3924bTaoJ,Places You Will Go,Patrick Watson,303930,0,2015-03-23,False
spotify:track:2sFF0K2eHIClZYUqIbAwdb,"she likes spring, I prefer winter",slchld,207435,0,2019-03-01,False
spotify:track:2sFbdDiEDpyCdP5nUCuGBm,Following the Sun,SUPER-Hi,205000,63,2020-10-02,False
spotify:track:2sFqMuDCrR6ESDF9wOQ6hi,High Dive,Andrew McMahon in the Wilderness,227204,0,2014-09-02,False
spotify:track:2sGv5TvlOAZJQnX2MrQea0,Episode III,Charlie Burg,174500,0,2016-12-20,False
spotify:track:2sHn9wWaCHYBXKnHjArsBy,Big Chungus,CG5,118896,18,2018-12-28,False
spotify:track:2sHwSBNDZN2yjCtgwStYt1,Crush Culture,Conan Gray,204120,63,2018-11-16,False
spotify:track:2sKC7UoVxSBdVhfSP1Yvyr,The Ribbons and the Wrappings (Great Good Fine Ok Remix),Cherry Jungle,222360,8,2016-11-04,False
spotify:track:2sKWWJ5ee3EnKBztzxPpMH,Fake & True,TWICE,219625,44,2019-10-18,False
spotify:track:2sKdk6UT4HPYX9WOAUSN5D,Lightening Tent,Wildlife,281146,0,2013-03-05,False
spotify:track:2sLwPnIP3CUVmIuHranJZU,Wiggle (feat. Snoop Dogg),Jason Derulo,193295,57,2013-09-10,False
spotify:track:2sNShJqmKtc6ogoXhyrxL9,Un Sueño (feat. Aloe Blacc),Ceci Bastida,180998,30,2016-09-30,False
spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,Firestone,Kygo,273684,3,2015-06-24,False
spotify:track:2sPva3d85R7yKf60y7QZpD,La La La,LMFAO,210560,52,2009-01-01,False
spotify:track:2sQfhLJiOwXTm5hhkkMG3o,Out Of Goodbyes With Lady Antebellum,Maroon 5,195853,22,2010,False
spotify:track:2sQwrhVWXpZHPIF6YQbUvT,Professional Griefers (feat. Gerard Way) - Vocal Mix,deadmau5,243746,0,2013-07-29,False
spotify:track:2sRrDdpI3A43nRhstSFvrx,Paradise - Radio Edit,Benny Benassi,233168,45,2016-03-31,False
spotify:track:2sS2GWbzRXfi3YBc0quWKO,"Violin Concerto in A Minor, BWV 1041: I. Allegro",Johann Sebastian Bach,251946,0,2020-10-10,False
spotify:track:2sSRAlMwbgOBIJhZlqcOKa,In & Out (feat. Wale),Marcus Canty,245840,10,2012-07-31,False
spotify:track:2sSuvF67VVH5mYqYodX4Lm,Dreams,DJ Hype,352068,37,1994,False
spotify:track:2sXQnT404FrXeSEZkJXfKM,Fall in love with you in every 4AM.,Friday Night Plans,176354,45,2018-08-31,False
spotify:track:2sXaZphe2LlqAyZVKvHbU1,Bang Bang,Dr. Dre,222320,63,1999-11-16,True
spotify:track:2sXp9Qmvc7mRaDBjBgcGGi,Every Breath You Take - Remastered 2003,The Police,253886,3,1983-06-01,False
spotify:track:2sY3G4aKoGuB1qXpVjsbZw,monster gambling in tokyo,Idealism,76807,43,2017-08-30,False
spotify:track:2sZtaJ4RFbRAAOBKWEeR4H,Loud Places,Jamie xx,283066,0,2015-03-27,False
spotify:track:2sbwzB0N7aR4iG2kZSBjV7,Chasing The Sun,The Wanted,198800,31,2012-01-01,False
spotify:track:2sd9P9lHGtxRCPGaMVjkZJ,Chungus,Jobii,156750,23,2019-04-26,False
spotify:track:2sioji8hTudhXaYgvvaxgE,Lonely Cities - Wingtip Remix,Tigertown,246153,9,2016-08-05,False
spotify:track:2sjOXoO2ik3xhdij2hZIwa,When I,fusq,110769,34,2017-06-16,False
spotify:track:2snK48ykUTwQOHsWGlywKm,i sleep better with white noise,Dream Fuzz,218034,6,2021-03-14,False
spotify:track:2so9nFRdufwNO4A5Bmhqwd,Diamond Mind,Jonah Tolchin,235906,0,2014-07-01,False
spotify:track:2sp32rIevQhpbo0Z4aQzoe,My Universe - Instrumental,Coldplay,228000,37,2021-09-24,False
spotify:track:2sqsNXfN0HtgDEgaHXiUTa,Won't Be Late (feat. Drake),Swae Lee,218709,63,2019-08-16,False
spotify:track:2stPxcgjdSImK7Gizl8ZUN,The Man,Aloe Blacc,254880,3,2014-01-01,False
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,You've Got a Friend in Me,Randy Newman,124160,70,1995-01-01,False
spotify:track:2svdoMYMLXc0LZIo2pgmuX,Lee Majors Come Again,Beastie Boys,223306,37,2011-05-03,False
spotify:track:2sw0WCGMT1UtIwF9UHtkAT,All Over,CRUISR,182653,0,2014-09-23,False
spotify:track:2swPodGDiv18iP9WYSapO7,Everywhere You Look,Mista Lou And The Posers,289880,0,2014-06-15,False
spotify:track:2syw7mfHXKVJtbnb4G3Mi8,How Can I Forget - Ryan Riback Remix,MKTO,162624,0,2018-12-07,False
spotify:track:2szr9AhuWpfjlufMBk0jTy,Lisa (feat. Asher Roth),Ro James,174368,17,2013-08-18,True
spotify:track:2t1um0JwcTEl72Y5MZ26r1,BREAKTHROUGH (Korean Version),TWICE,217693,37,2019-09-23,False
spotify:track:2t3BUtYNYGoPcCeHamofRy,Light Noises,Doctor Sleep,135233,58,2022-01-04,False
spotify:track:2t3upsv2bxUmW1BYOfKWuW,Century,Feist,353172,0,2017-04-05,False
spotify:track:2t59Nh57fvHOwfiV7aZwTn,Wide Skies (Noise),NatuREM,152000,74,2021-10-26,False
spotify:track:2t5ebbh0zWyTIe02d6kv8Y,World On Wheels,Duckwrth,159812,41,2020-08-21,True
spotify:track:2t5qmCPEKpoNYPeeTXx11W,Poinsettia Blues,Amherst,196800,21,2015-10-20,False
spotify:track:2t7oPnEGqCK6T3sNesU6II,Vanilla Sky,Pell,321000,18,2015-08-17,False
spotify:track:2t8od5Wt3ZDPLn9eMIrJZI,Giving Up (feat. Jonny Pierce),TOKiMONSTA,228147,0,2016-02-26,True
spotify:track:2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,288624,80,2018-12-21,True
spotify:track:2tCPIp83mRXvVTytTAf1W4,Show Me,Bruno Mars,207560,63,2012-12-07,False
spotify:track:2tD7Jh8Rdkxgr0u1Xr9yNg,Millennial Attraction,Hardcastle,229086,0,2017-03-17,False
spotify:track:2tDJkNMfPlYzum4avzZPYI,Una lacrima sul viso,Bobby Solo,191360,7,2003,False
spotify:track:2tDrlnQWiCDis4H8RT0W2h,YES! (feat. Rich The Kid & K CAMP),KYLE,195396,0,2020-02-21,True
spotify:track:2tHq6JgDSo4dTHMDgJhLVZ,Chop Suey,Milan Ring,69090,0,2017-05-05,False
spotify:track:2tI4WyzqOOwC23S5m0kqcB,At My Worst,Pink Sweat$,170344,41,2020-12-04,False
spotify:track:2tJegwWt4jE5HgwoyFnvmO,#WhiteGirlVoice,Rajitheone,253152,0,2016-05-09,True
spotify:track:2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,222091,79,2010-05-11,False
spotify:track:2tLEaS1u9MHIzZ5jqv0R2Y,"The Sleeping Beauty, Op. 66, TH 13 / Act 1: 6. Valse",Pyotr Ilyich Tchaikovsky,279506,45,1981-01-01,False
spotify:track:2tOALklyL6j0ASEmVZEsKz,Smile Version Revisited - Mark Ronson Remix,Lily Allen,192786,22,2006-05-08,True
spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII),MAX,177669,55,2019-04-05,False
spotify:track:2tOZtdbkAMQASWokLvSlzj,Overnight Celebrity (feat. Miri Ben-Ari),Twista,233360,66,2004-01-27,True
spotify:track:2tP2rytUFVm6lhCznfLbv6,Falling,Iration,240760,54,2010-03-16,False
spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,SOB X RBE,219306,62,2018-02-09,True
spotify:track:2tRWMCijEFsGPDxBgHxHre,The Grid,Daft Punk,96739,52,2010-12-03,False
spotify:track:2tSFTvHVaLxkqXHaofPKQk,You Da One,Rihanna,200013,51,2012-07-18,True
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,291293,83,1987-06-02,False
spotify:track:2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,Drake,204346,68,2021-09-03,True
spotify:track:2tUP3mqIeDe6puSEm0D9t3,Fleeting Dream (Was It True),PARIS The Prince,187998,55,2024-02-22,False
spotify:track:2tV4NIccyNFyvqfdOz90L9,夕恋,indigo la End,196580,31,2017-12-03,False
spotify:track:2tVb4P6lYZhH3sCnnWoDTD,Rocket,Tori Kelly,141643,31,2013-01-01,False
spotify:track:2tZcHwdct0J7hYyEzgc38y,Radio,Sylvan Esso,212012,0,2016-09-02,True
spotify:track:2tZfCSPjVDQChBwIomHjmx,Regulate,Warren G,248693,0,1995-11-17,True
spotify:track:2tapeEbgJPm3XMbS2rLmYp,PAYDAY,Alesso,198426,0,2015-04-07,False
spotify:track:2tbTj5WYMfMsap27RKdAXk,Organ Suite: New Cities,Philip Glass,524200,20,2014-03-17,False
spotify:track:2tbrTbSeNT2vvqy5UvVMnh,Happy With Me,HOLYCHILD,169253,0,2014-01-01,False
spotify:track:2tdOJuPD5kQzgtgbpiLcH8,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,177057,39,2015-02-10,False
spotify:track:2th5KCgRW8YNtPFLQ5Bvhx,Lion Cub,Ten Sleep,206370,13,2013-06-11,False
spotify:track:2ti8WEqLxb0oeYNDv40VIm,My Ballz - The Longest Yard Soundtrack (Edited),D12,266120,4,2005-01-01,False
spotify:track:2tinYknqBborA5kYv07aKX,My Heart,Duskus,200872,44,2022-03-24,False
spotify:track:2tjqgiScVM3VoZBYGPC2Dm,OBLIVIUS,The Strokes,299157,0,2016-06-03,False
spotify:track:2tlLzYnwgfbFGZ63F0KYWz,Piero laughs at us,Kim Wan-sun,206710,31,1990-12-01,False
spotify:track:2tm2JHLIH4ETgbEKe8TMMS,Stupid Love Games,Celeste Buckingham,199087,2,2011-09-03,False
spotify:track:2tmCEKUuNi4LnWSZeRo4Eu,Hercules,Tokyo Police Club,211640,3,2018-07-11,False
spotify:track:2tmX4T7ODY34NwvQ3DD3MC,Your Existence,Wonstein,204229,62,2022-02-26,False
spotify:track:2tnUFMh3wQk6LHhECsDDlV,Electric Love,BØRNS,218173,0,2015-08-19,False
spotify:track:2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,157605,78,2019-07-26,False
spotify:track:2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),Tyga,229210,75,2019-06-07,True
spotify:track:2tpA4UByrUKHRCaSiS0eno,Life Inside,Verzache,216000,5,2020-04-24,False
spotify:track:2tpfxAXiI52znho4WE3XFA,Talking Body,Tove Lo,238426,70,2014-09-24,True
spotify:track:2tpiDug7YgaZDH5LEQJwNs,San Francisco,Brett Dennen,230146,0,2008-10-21,False
spotify:track:2tr9JHGOa5ZRar7IedAiQc,The Moon Song - Film Version,Scarlett Johansson,110920,49,2014-02-11,False
spotify:track:2tsqYaAoyvZ53hUKXTrBfq,Out of the Blue (Duet with Song Heejin),DOWOON,196661,46,2021-09-27,False
spotify:track:2tsuHoDRjMTPkibpOkRuq4,Sensima,Skiibii,187794,57,2018-10-17,False
spotify:track:2txF2tgoSqvV4Mxqq0hBri,"Canon in D Major, P. 37",Johann Pachelbel,244706,29,2001-01-01,False
spotify:track:2txZKGnh75sFb3FFnuwjgF,What You Don't Do,Lianne La Havas,220586,25,2015-06-22,False
spotify:track:2tyGPxTsRu6WyDNVt1jFQ2,Right On Time,リアムMAZE1981,270168,0,2018-05-30,False
spotify:track:2tzE7bBeFpJAj15vgDuISX,The Mess She Made,Darwin Deez,182080,0,2015-09-18,False
spotify:track:2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,208760,81,2013-10-08,False
spotify:track:2u0IGFkzxhhLzZb6bk002S,Adulting,Beach Bunny,229250,0,2018-08-10,False
spotify:track:2u2QmdOex0MnbWuHmC7jcD,Never Gonna Come Down,Mark Tuan,203800,43,2021-09-03,False
spotify:track:2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,205760,65,2020-01-10,True
spotify:track:2u3KjF7ecd589a0pbFDmoz,Passions,João Erbetta,152028,0,2019-05-10,False
spotify:track:2u3hBVJ8moxqP6wSled1ED,DON'T BE MAD AT ME (REMIX),JasonMartin,171950,0,2020-09-18,True
spotify:track:2u587JNG48x5NCwlApHD8V,Lofi,Le$,180062,15,2018-07-29,True
spotify:track:2u6fRGcaBhpI4uNBHpGv0b,Hallelujah,Rufus Wainwright,251586,61,2013-01-01,False
spotify:track:2u6tZMWwhgnRggKHvRWINP,Hold On - Sub Focus Remix,Rusko,267800,0,2010-01-01,False
spotify:track:2u8SwLiP0inClrf5dC5bT3,I Know How It Ends,Samsa,114128,0,2017-05-16,False
spotify:track:2u93OtblDZphLnmRFjBeeg,Color of Autumn,Nujabes,103813,50,2011-12-03,False
spotify:track:2u9n2GSIeKVtxjGoUPCaMs,Buy Me a Boat - 8-Bit Version,8 Bit Universe,178383,0,2015-03-30,False
spotify:track:2u9o4jlbtzqdy2bsBX9FYK,Just,Amtrac,372000,41,2019-02-15,False
spotify:track:2uAWmcvujYUNTPCIb2VYKH,Prayers / Triangles,Deftones,217920,24,2016-02-04,False
spotify:track:2uAyzFxpALeS4o0S2NhuZW,Call Me Baby,Beach Bunny,235403,34,2016-08-25,False
spotify:track:2uD8I1HjHOJQyyCqiUPNY4,Grow,Conan Gray,224031,0,2017-09-01,False
spotify:track:2uEJanMvnA1dXgX1ASnPQm,One Call Away,Charlie Puth,192075,51,2015-08-21,False
spotify:track:2uIDBXcFEAxxIg1N74bbu5,Beautiful - American Idol Performance,Haley Reinhart,134466,0,2011-04-28,False
spotify:track:2uIX8YMNjGMD7441kqyyNU,ocean eyes,Billie Eilish,200560,75,2016-11-18,False
spotify:track:2uJJfL2Yp7dcXTh2zdVQkN,At Your Gamut,Caterina Barbieri,426773,21,2022-07-08,False
spotify:track:2uJxcVSXBDUQAYJtHD6qjg,Monkey Tree - UK Mix,Mother Mother,201733,33,2015-04-03,False
spotify:track:2uL3sat19TiMOOahR2jutD,Soulfood,redveil,130369,1,2020-03-08,True
spotify:track:2uMqG8w8oi09fB2YA2QLOm,Summer Madness,Kool & The Gang,257866,61,1974-09,False
spotify:track:2uNq2hKb4X1S30hBgoywOF,Left Outside Alone,Anastacia,258800,61,1999,False
spotify:track:2uNvhGH0Qvfl5oi1RnwnxQ,Abrigo - Ao Vivo,Roberta Campos,234481,11,2019-02-22,False
spotify:track:2uO93H3kLCDyr2wtvCpBH1,Wonder What You're Doing for the Rest of Your Life (feat. Marsha Ambrosius),Train,203760,0,2014-08-25,False
spotify:track:2uPDOny5jb6teyb9WEKFyc,Hinterland,Casper,235186,48,2013-09-27,False
spotify:track:2uPEMjYQJcEuVShf6YyfNP,stuck on u,daleun,128021,30,2023-07-30,False
spotify:track:2uTG00P1DkhB97pdITkl2O,Live From The Gutter,Drake,211642,59,2015-09-20,True
spotify:track:2uXlHiOE4o5xHOCiob8DKn,Fly-day Chinatown,泰葉,208493,64,1981-09-21,False
spotify:track:2uYei6jsVlRE0GFfEBNotP,Darha Nopigom: I. Reverently,Hwang Byungki,83000,14,2007-01-01,False
spotify:track:2uZuhBQlOgEvpHwlbE0j0p,Love Is A Burden,Jamestown Revival,229226,0,2016-07-29,False
spotify:track:2ubjaxhNNAyM2nODr9omLb,Video Girl,FKA twigs,227640,0,2014-08-12,False
spotify:track:2ubnTJYPvXFSnKQNkDtZUO,Non-State Actor,Soundgarden,237306,0,2012-01-01,False
spotify:track:2ucdkIWF5MqdXDLbBWzBgW,Just My Type,Malitox,238690,0,2015-10-12,False
spotify:track:2ud7kMh0REpekIlt1KiB8k,Of Reality,NOT WONK,288539,5,2017-07-14,False
spotify:track:2ue5d8pKNUWyqNu6j6EbC5,I Can't Think of Anybody but U,Vista Kicks,317493,0,2018-06-29,False
spotify:track:2ugX5VSIyAdjwu5os0WEOV,"Argentina (Parts I, II, III)",Tokyo Police Club,512423,0,2014-03-25,False
spotify:track:2uhEKg8kIzpdvz4gyy6x8W,Only Love,Ben Howard,249173,69,2011-01-01,False
spotify:track:2ujDy4LjQOTm2hOQdO2r71,Omae Wa Mou,deadman 死人,113528,0,2017-09-22,False
spotify:track:2ujbOwvdiH020TO5EucGiX,Hypnotize,The Notorious B.I.G.,230053,1,1997-03-04,True
spotify:track:2unp0ExpWWhc4R2eL5L5HZ,I'll Be in the Sky,B.o.B,245925,36,2008-10-21,True
spotify:track:2uo6EPprx98UWT1RZHDDYt,I Don't Wanna Be In Love,Keyshia Cole,230760,0,2021-02-05,False
spotify:track:2up1f9kglAnZqOhfvrL5pc,Circles,Preditah,281142,16,2012-02-05,False
spotify:track:2uptcjlsQMxoiSrDteSbNd,I<3U,PUBLIC,210999,17,2017-06-23,False
spotify:track:2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,171782,85,2024-02-16,True
spotify:track:2urvQqG10v0AysBX1i8ntz,La Complicidad,Perotá Chingó,244624,49,2014-03-25,False
spotify:track:2uu41WgPPwOvsILlKH5S5n,Long Tall Sally,The Hashtags,136154,0,2008-01-01,False
spotify:track:2uvl1554jRg1129E3QyMIb,Downer,STRFKR,138640,0,2017-05-19,False
spotify:track:2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),J. Cole,241160,80,2013-06-18,True
spotify:track:2uxBIj7dE2obKBA2h9Sxj4,Can You Hear Me,Singtank,251946,13,2014-09-15,False
spotify:track:2uxIsWUeOnHY5KmuE4zOyY,BUBBLE TEA,dark cat,243377,0,2016-10-18,False
spotify:track:2uxhxe9D291HiW822K6ULY,No Sleep,Wretch 32,265746,7,2012-08-13,True
spotify:track:2uxnPcTJa2UExlj1LwYZp6,Sweetie,Carly Rae Jepsen,218266,31,2012-01-01,False
spotify:track:2uzK4GdJ63xhirHwt91FMq,See you,amin,186666,44,2020-09-27,False
spotify:track:2v0y3b06vPqQV125XP9Wpe,Pariah,Bullet For My Valentine,226226,37,2015-08-14,False
spotify:track:2v2Ahi1PcFySgSW8cTAw5f,1987,Phoneboy,162691,49,2021-04-23,False
spotify:track:2v5CNdxaTUP8eWDU4tUKWm,Sleep Alone,Two Door Cinema Club,236440,0,2012-09-04,False
spotify:track:2v5y9Uyr8YhbEGxVsrjukR,Vices,Boyboy,200000,3,2016-05-06,False
